virus,treatment,material,temperature,humidity,time,dilution,replicate,virus_detect,comment,experiment_id,material_id,titer_id
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-5,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-5,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-5,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-5,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-6,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-6,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-6,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-6,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-7,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-7,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-7,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,0.5,-7,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,17
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-5,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-5,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-5,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-5,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-6,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-6,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-6,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-6,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-7,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-7,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-7,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1,-7,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,18
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,0,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-1,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-2,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-3,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
SARS-CoV-2,Heat,DMEM closed vial heat block,70,NA,1.5,-4,1,0,"closed 2ml vial of DMEM in a heat block with water, temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor",2,2,19
